ID,FG_PCT_HOME,FG3_PCT_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FG_PCT_AWAY,FG3_PCT_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WL_HOME
52354,0.565,0.375,0.692,10,35,45,33,6,5,6,20.0,27,0.468,0.4,0.6,9,28,37,21,5,5,13,10.0,-27,W
52355,0.488,0.435,0.857,8,30,38,23,9,6,10,16.0,6,0.488,0.36,0.84,8,31,39,19,6,2,16,26.0,-6,W
52356,0.434,0.176,0.714,14,27,41,28,7,7,14,29.0,-3,0.415,0.375,0.76,15,31,46,22,6,5,14,19.0,3,L
52357,0.481,0.5,0.654,17,33,50,23,9,12,19,23.0,14,0.354,0.316,0.759,9,28,37,15,12,9,16,21.0,-14,W
52358,0.477,0.5,0.684,11,35,46,22,5,3,8,16.0,6,0.429,0.333,0.895,7,35,42,20,6,1,6,20.0,-6,W
52359,0.514,0.417,0.739,6,40,46,28,4,5,13,16.0,11,0.452,0.417,0.688,9,29,38,28,6,4,8,19.0,-11,W
52360,0.52,0.286,0.647,9,24,33,24,10,7,13,17.0,9,0.449,0.067,0.867,11,29,40,19,4,4,17,17.0,-9,W
52361,0.532,0.55,0.786,7,31,38,23,3,4,11,17.0,10,0.405,0.321,0.826,12,29,41,14,5,3,9,12.0,-10,W
52362,0.415,0.222,0.885,12,31,43,18,12,2,15,23.0,-4,0.479,0.211,0.833,6,35,41,21,4,5,14,20.0,4,L
52363,0.505,0.348,0.75,10,40,50,29,12,16,12,12.0,21,0.409,0.5,0.75,13,36,49,25,7,4,19,15.0,-21,W
52364,0.407,0.444,0.87,12,37,49,16,7,5,16,19.0,-10,0.457,0.4,0.952,7,34,41,24,13,5,13,22.0,10,L
52365,0.348,0.25,0.714,16,35,51,20,8,8,15,17.0,-19,0.395,0.294,0.76,16,38,54,20,10,4,10,8.0,19,L
52366,0.529,0.455,0.76,12,36,48,25,10,5,9,28.0,21,0.414,0.217,0.6,13,30,43,16,2,3,13,19.0,-21,W
52367,0.581,0.474,0.826,16,30,46,29,11,8,10,16.0,32,0.418,0.37,0.714,16,18,34,26,5,4,15,16.0,-32,W
52368,0.488,0.5,0.829,7,25,32,23,10,3,6,15.0,11,0.523,0.381,0.769,9,30,39,30,3,7,19,26.0,-11,W
52369,0.595,0.462,0.75,7,32,39,27,5,9,11,19.0,15,0.455,0.308,0.75,15,25,40,21,4,4,11,12.0,-15,W
52370,0.529,0.556,0.75,8,28,36,22,11,4,14,21.0,22,0.442,0.438,0.737,11,24,35,23,9,5,19,24.0,-22,W
52371,0.517,0.455,0.85,15,34,49,26,5,4,12,20.0,10,0.457,0.417,0.833,9,24,33,20,8,9,8,16.0,-10,W
52372,0.474,0.25,0.647,13,24,37,21,4,10,12,22.0,-4,0.456,0.417,0.889,15,26,41,25,6,2,12,16.0,4,L
52373,0.449,0.409,0.679,10,32,42,23,6,7,19,22.0,-2,0.438,0.222,0.737,17,29,46,19,9,9,14,31.0,2,L
52374,0.473,0.542,0.739,5,28,33,30,8,6,17,15.0,-11,0.523,0.563,0.667,11,33,44,24,4,5,14,19.0,11,L
52375,0.463,0.077,0.704,12,29,41,19,6,2,10,18.0,-6,0.469,0.308,0.8,10,32,42,19,5,6,10,19.0,6,L
52376,0.45,0.438,0.909,5,40,45,19,11,4,13,25.0,15,0.329,0.278,0.594,10,37,47,17,9,5,15,14.0,-15,W
52377,0.456,0.4,0.826,9,34,43,26,6,4,13,22.0,6,0.486,0.353,0.75,7,27,34,18,5,4,16,25.0,-6,W
52378,0.575,0.667,0.722,10,30,40,29,10,11,8,20.0,31,0.47,0.389,0.733,11,28,39,18,4,4,17,18.0,-31,W
52379,0.427,0.286,0.684,8,38,46,30,10,4,11,20.0,-7,0.45,0.308,0.8,6,40,46,23,6,10,13,17.0,7,L
52380,0.419,0.125,0.7,16,44,60,24,2,2,11,19.0,11,0.307,0.125,0.87,12,28,40,20,5,3,7,17.0,-11,W
52381,0.44,0.45,0.769,11,27,38,24,9,5,16,23.0,-8,0.5,0.353,0.735,15,31,46,23,9,8,20,21.0,8,L
52382,0.395,0.412,0.893,12,30,42,19,12,7,14,14.0,-5,0.494,0.471,0.789,11,35,46,25,11,2,20,20.0,5,L
52383,0.494,0.55,0.763,6,38,44,25,9,6,10,23.0,25,0.382,0.375,0.708,17,35,52,12,4,1,16,26.0,-25,W
52384,0.518,0.421,0.686,16,28,44,27,11,6,17,24.0,11,0.488,0.267,0.962,11,28,39,23,8,7,18,27.0,-11,W
52385,0.446,0.304,0.833,10,25,35,11,10,3,16,18.0,-14,0.513,0.357,0.625,13,30,43,21,10,6,18,19.0,14,L
52386,0.33,0.286,1.0,17,36,53,18,6,8,23,22.0,-28,0.447,0.529,0.741,5,35,40,23,15,9,14,7.0,28,L
52387,0.472,0.316,0.706,12,27,39,12,2,4,18,17.0,-25,0.589,0.632,0.65,6,22,28,22,10,3,7,14.0,25,L
52388,0.398,0.433,0.792,8,43,51,34,14,8,16,19.0,4,0.425,0.308,0.588,15,50,65,25,10,11,21,19.0,-4,W
52389,0.505,0.333,0.611,17,33,50,34,5,3,10,16.0,6,0.506,0.37,0.833,5,33,38,31,4,3,14,13.0,-6,W
52390,0.55,0.375,0.929,10,28,38,19,10,6,11,27.0,10,0.5,0.583,0.769,5,24,29,16,9,3,15,17.0,-10,W
52391,0.46,0.55,0.963,15,31,46,22,9,2,13,21.0,6,0.494,0.303,0.765,14,29,43,29,6,7,16,21.0,-6,W
52392,0.513,0.5,0.778,12,27,39,24,7,4,13,21.0,13,0.493,0.385,0.64,6,27,33,16,3,7,17,17.0,-13,W
52393,0.519,0.462,0.773,13,23,36,30,12,4,13,24.0,17,0.493,0.25,0.64,10,23,33,24,7,2,20,20.0,-17,W
52394,0.417,0.5,0.688,16,21,37,27,8,0,14,18.0,-17,0.587,0.421,0.5,11,32,43,29,8,7,13,16.0,17,L
52395,0.474,0.167,0.65,17,32,49,18,7,5,19,23.0,-14,0.52,0.5,0.85,2,24,26,21,10,1,8,18.0,14,L
52396,0.506,0.278,0.636,9,22,31,24,12,7,20,15.0,-8,0.52,0.571,0.824,10,26,36,25,10,6,22,17.0,8,L
52397,0.358,0.263,0.697,14,27,41,21,13,3,13,16.0,-19,0.494,0.476,0.929,10,39,49,26,7,10,16,25.0,19,L
52398,0.379,0.217,0.591,17,26,43,23,13,5,9,17.0,-12,0.568,0.333,0.824,7,40,47,29,7,4,19,16.0,12,L
52399,0.344,0.227,0.722,17,36,53,16,6,7,8,26.0,-5,0.388,0.333,0.719,11,41,52,9,6,6,12,21.0,5,L
52400,0.427,0.429,0.8,8,29,37,25,9,3,12,20.0,-4,0.519,0.346,0.696,8,40,48,26,7,2,18,20.0,4,L
52401,0.429,0.444,0.667,10,37,47,22,6,7,10,19.0,3,0.416,0.429,0.808,8,36,44,26,6,7,10,24.0,-3,W
52402,0.452,0.4,0.742,8,38,46,25,6,6,13,22.0,-9,0.473,0.294,0.8,10,38,48,32,8,3,13,21.0,9,L
52403,0.434,0.333,0.667,12,36,48,23,9,5,19,15.0,6,0.412,0.231,0.706,12,36,48,27,10,8,19,21.0,-6,W
52404,0.581,0.421,0.852,10,22,32,22,9,7,9,21.0,13,0.534,0.333,0.9,4,21,25,15,3,2,15,18.0,-13,W
52405,0.483,0.368,0.818,16,22,38,25,14,3,18,21.0,15,0.559,0.333,0.565,7,19,26,15,11,13,20,16.0,-15,W
52406,0.47,0.476,0.913,15,23,38,23,10,5,17,21.0,1,0.518,0.375,0.7,18,27,45,24,13,5,19,20.0,-1,W
52407,0.547,0.462,0.833,7,32,39,21,5,4,21,22.0,7,0.465,0.25,0.708,12,24,36,20,12,2,14,24.0,-7,W
52408,0.354,0.36,0.719,20,32,52,12,7,2,12,21.0,-4,0.425,0.429,0.875,8,27,35,12,3,8,10,20.0,4,L
52409,0.547,0.593,0.7,11,26,37,29,5,3,13,21.0,11,0.532,0.706,0.545,11,18,29,25,8,5,14,24.0,-11,W
52410,0.368,0.333,0.833,8,31,39,18,9,4,12,21.0,2,0.365,0.176,0.706,13,36,49,15,5,4,22,19.0,-2,W
52411,0.493,0.406,0.731,6,31,37,28,12,6,19,19.0,10,0.439,0.208,0.864,13,28,41,18,10,2,21,23.0,-10,W
52412,0.415,0.214,0.556,7,34,41,18,7,2,15,21.0,-32,0.446,0.294,0.696,17,37,54,32,6,3,9,12.0,32,L
52413,0.412,0.182,0.867,16,32,48,24,8,4,11,15.0,-1,0.452,0.263,0.833,11,33,44,25,7,10,13,15.0,1,L
52414,0.443,0.5,0.68,14,34,48,19,10,4,17,20.0,11,0.486,0.273,0.636,5,27,32,22,7,3,17,18.0,-11,W
52415,0.42,0.222,0.762,16,25,41,21,9,10,13,21.0,2,0.447,0.308,0.833,11,30,41,18,5,4,15,22.0,-2,W
52416,0.432,0.316,0.684,18,35,53,24,7,9,7,21.0,24,0.317,0.313,0.714,16,29,45,14,5,8,16,20.0,-24,W
52417,0.467,0.382,0.923,15,36,51,27,12,10,12,27.0,23,0.413,0.25,0.833,12,32,44,17,8,2,18,22.0,-23,W
52418,0.341,0.227,0.789,14,35,49,18,8,3,10,19.0,-4,0.437,0.182,0.76,13,40,53,20,7,9,14,22.0,4,L
52419,0.471,0.417,0.667,15,37,52,26,7,6,7,13.0,36,0.324,0.118,1.0,6,29,35,19,4,9,18,12.0,-36,W
52420,0.507,0.3,0.704,10,27,37,30,9,2,16,17.0,-24,0.517,0.533,0.773,17,30,47,25,9,8,15,25.0,24,L
52421,0.438,0.231,0.971,5,30,35,16,5,5,16,23.0,-10,0.466,0.379,0.773,13,33,46,23,10,4,14,29.0,10,L
52422,0.473,0.526,0.739,17,32,49,25,6,4,16,17.0,2,0.479,0.35,0.667,12,31,43,23,4,10,8,21.0,-2,W
52423,0.416,0.16,0.824,13,33,46,26,7,2,14,20.0,-13,0.469,0.375,0.741,10,35,45,18,6,5,16,18.0,13,L
52424,0.463,0.45,0.6,6,23,29,28,7,4,17,18.0,-14,0.563,0.333,0.6,12,32,44,29,14,7,16,20.0,14,L
52425,0.413,0.3,0.813,12,25,37,18,7,1,14,15.0,-4,0.5,0.231,0.85,14,37,51,30,8,2,18,28.0,4,L
52426,0.5,0.476,0.818,8,27,35,23,8,8,11,23.0,14,0.47,0.294,0.75,13,29,42,17,5,3,14,22.0,-14,W
52427,0.378,0.36,0.862,10,32,42,21,8,2,10,23.0,-6,0.467,0.333,0.8,7,39,46,25,9,8,17,21.0,6,L
52428,0.429,0.35,0.667,10,35,45,21,7,3,7,17.0,7,0.443,0.35,0.813,8,31,39,22,6,2,13,24.0,-7,W
52429,0.417,0.235,0.65,11,28,39,23,8,7,15,16.0,-9,0.464,0.385,0.765,14,33,47,30,10,6,16,19.0,9,L
52430,0.385,0.4,0.815,12,32,44,20,6,3,17,20.0,-8,0.449,0.4,0.9,8,34,42,20,10,5,17,19.0,8,L
52431,0.483,0.5,0.824,13,31,44,29,6,6,10,16.0,10,0.476,0.529,0.643,11,30,41,28,7,8,15,18.0,-10,W
52432,0.506,0.318,0.71,14,35,49,24,5,3,12,21.0,14,0.476,0.45,0.6,7,27,34,24,5,4,14,25.0,-14,W
52433,0.494,0.357,0.706,12,22,34,20,6,3,8,18.0,5,0.487,0.467,0.864,11,28,39,16,2,6,13,28.0,-5,W
52434,0.478,0.455,0.826,11,31,42,26,14,4,19,23.0,3,0.483,0.393,0.889,13,35,48,25,6,11,23,22.0,-3,W
52435,0.467,0.429,0.581,7,41,48,22,5,9,17,24.0,-3,0.4,0.346,0.769,9,34,43,23,10,6,12,23.0,3,L
52436,0.532,0.458,0.769,14,40,54,28,8,9,21,25.0,34,0.337,0.179,0.778,13,26,39,17,13,3,15,29.0,-34,W
52437,0.477,0.379,0.889,7,37,44,32,6,8,9,19.0,15,0.459,0.313,0.591,10,33,43,24,5,4,12,13.0,-15,W
52438,0.5,0.269,0.688,5,37,42,28,6,2,21,20.0,-13,0.474,0.435,0.76,5,28,33,23,11,1,11,15.0,13,L
52439,0.4,0.385,0.75,10,41,51,21,9,5,16,23.0,7,0.383,0.308,0.656,10,29,39,18,8,5,10,30.0,-7,W
52440,0.366,0.444,0.846,11,31,42,14,5,4,15,28.0,-6,0.363,0.462,0.706,20,29,49,20,7,7,11,23.0,6,L
52441,0.404,0.44,0.762,16,30,46,25,3,9,9,18.0,-6,0.494,0.471,0.739,8,34,42,26,4,8,9,23.0,6,L
52442,0.373,0.2,0.818,13,26,39,20,10,4,27,15.0,-19,0.507,0.231,0.643,8,28,36,20,14,6,18,15.0,19,L
52443,0.421,0.313,0.84,13,20,33,21,5,1,20,22.0,-26,0.589,0.471,0.786,8,26,34,30,7,6,18,20.0,26,L
52444,0.415,0.238,0.8,9,48,57,25,6,5,13,23.0,6,0.389,0.182,0.719,10,40,50,17,7,7,9,22.0,-6,W
52445,0.471,0.333,0.735,12,35,47,18,8,5,16,14.0,4,0.489,0.4,0.583,7,35,42,25,9,2,15,28.0,-4,W
52446,0.417,0.211,0.609,12,28,40,26,8,3,13,19.0,-25,0.557,0.455,0.652,9,36,45,19,8,6,12,20.0,25,L
52447,0.44,0.333,0.545,14,27,41,24,9,5,14,19.0,-10,0.532,0.533,0.667,7,30,37,25,5,4,17,22.0,10,L
52448,0.562,0.714,0.667,4,43,47,29,10,6,14,25.0,32,0.354,0.158,0.568,15,26,41,15,8,5,16,26.0,-32,W
52449,0.533,0.444,0.632,10,35,45,33,7,9,6,25.0,14,0.432,0.545,0.8,14,32,46,24,3,2,16,18.0,-14,W
52450,0.407,0.294,0.875,14,31,45,25,8,4,12,20.0,-4,0.476,0.4,0.842,13,31,44,26,9,17,13,18.0,4,L
52451,0.477,0.458,0.727,18,31,49,27,7,8,18,26.0,6,0.481,0.182,0.838,8,28,36,27,11,5,11,24.0,-6,W
52452,0.438,0.389,0.821,6,25,31,18,7,3,10,22.0,2,0.467,0.357,0.783,10,32,42,19,5,8,17,28.0,-2,W
52453,0.447,0.188,0.586,14,38,52,24,8,6,14,15.0,6,0.417,0.333,0.778,11,31,42,19,6,8,12,26.0,-6,W
52454,0.578,0.643,1.0,8,33,41,28,7,7,18,26.0,16,0.482,0.353,0.793,9,23,32,26,11,5,10,23.0,-16,W
52455,0.333,0.25,0.6,15,30,45,13,2,6,13,17.0,-30,0.506,0.357,0.8,10,36,46,37,6,7,6,26.0,30,L
52456,0.449,0.393,0.9,7,25,32,25,1,3,12,15.0,-24,0.584,0.429,0.833,5,32,37,27,9,2,7,10.0,24,L
52457,0.513,0.4,0.792,10,36,46,22,9,2,22,24.0,13,0.417,0.067,0.821,12,27,39,25,8,6,16,21.0,-13,W
52458,0.481,0.286,0.636,11,25,36,22,5,7,15,20.0,-24,0.494,0.429,0.821,18,29,47,28,8,4,11,20.0,24,L
52459,0.338,0.143,0.75,10,29,39,14,9,2,14,22.0,-18,0.453,0.364,0.737,10,38,48,21,8,6,20,25.0,18,L
52460,0.461,0.333,0.8,17,41,58,28,8,2,18,14.0,-1,0.429,0.5,0.786,10,31,41,27,10,4,11,16.0,1,L
52461,0.513,0.438,0.842,9,28,37,31,8,6,15,18.0,2,0.452,0.413,0.571,13,26,39,24,7,3,16,19.0,-2,W
52462,0.451,0.182,0.767,12,25,37,22,8,10,18,20.0,-14,0.53,0.368,0.818,11,29,40,30,11,10,18,28.0,14,L
52463,0.427,0.242,0.771,11,37,48,17,7,3,12,18.0,6,0.424,0.308,0.85,11,33,44,18,8,2,12,22.0,-6,W
52464,0.37,0.333,0.727,13,34,47,24,11,8,20,27.0,-10,0.444,0.294,0.8,4,32,36,22,10,5,17,26.0,10,L
52465,0.377,0.429,0.385,17,27,44,18,7,4,18,14.0,-4,0.451,0.286,0.833,7,28,35,16,6,11,13,19.0,4,L
52466,0.52,0.632,0.792,6,28,34,23,8,9,12,17.0,4,0.5,0.4,0.792,9,26,35,18,7,4,11,19.0,-4,W
52467,0.443,0.333,0.789,11,36,47,21,4,2,16,16.0,6,0.424,0.154,0.8,6,30,36,16,9,2,9,18.0,-6,W
52468,0.448,0.444,0.684,12,32,44,19,11,1,12,23.0,-4,0.472,0.52,0.71,7,38,45,17,7,2,16,16.0,4,L
52469,0.435,0.091,0.774,14,27,41,23,12,2,17,21.0,-1,0.457,0.412,0.826,14,34,48,18,11,4,22,28.0,1,L
52470,0.506,0.375,0.933,15,31,46,31,5,9,10,13.0,15,0.422,0.632,1.0,11,27,38,20,5,4,13,16.0,-15,W
52471,0.456,0.353,0.889,14,38,52,17,9,9,19,19.0,30,0.291,0.222,0.75,16,28,44,14,10,5,18,18.0,-30,W
52472,0.488,0.214,0.818,10,31,41,25,8,1,17,18.0,-11,0.506,0.424,0.833,8,29,37,31,10,4,14,16.0,11,L
52473,0.443,0.471,0.875,15,29,44,23,6,6,15,19.0,-3,0.477,0.37,0.9,8,29,37,19,8,5,13,24.0,3,L
52474,0.557,0.278,0.593,13,31,44,30,13,7,10,25.0,11,0.551,0.421,0.452,8,28,36,21,6,5,15,17.0,-11,W
52475,0.367,0.263,0.778,9,30,39,13,9,7,14,18.0,-6,0.42,0.583,0.882,10,39,49,17,7,1,20,23.0,6,L
52476,0.395,0.333,0.722,8,29,37,26,6,1,11,15.0,-14,0.539,0.385,0.688,6,39,45,33,4,3,15,18.0,14,L
52477,0.5,0.429,0.733,11,23,34,33,5,8,15,17.0,-3,0.494,0.294,0.842,13,26,39,18,9,5,12,19.0,3,L
52478,0.407,0.385,0.357,16,40,56,23,5,11,21,26.0,1,0.344,0.263,0.64,12,40,52,21,14,7,17,17.0,-1,W
52479,0.539,0.545,0.462,9,34,43,34,11,10,15,17.0,22,0.407,0.375,0.857,7,30,37,17,9,4,16,21.0,-22,W
52480,0.554,0.435,0.792,8,33,41,35,13,9,13,22.0,12,0.516,0.519,0.731,14,26,40,33,12,5,19,25.0,-12,W
52481,0.488,0.286,0.741,14,28,42,22,14,9,13,17.0,11,0.434,0.571,0.792,15,31,46,16,11,6,20,23.0,-11,W
52482,0.424,0.059,0.81,16,40,56,20,7,4,20,21.0,-5,0.415,0.389,0.769,8,31,39,22,10,1,12,20.0,5,L
52483,0.46,0.357,0.8,12,26,38,22,8,8,8,22.0,-4,0.487,0.6,0.833,12,29,41,28,3,9,14,14.0,4,L
52484,0.432,0.353,0.714,10,34,44,24,9,2,17,21.0,-4,0.463,0.25,0.667,16,33,49,26,6,4,15,29.0,4,L
52485,0.414,0.324,0.788,16,30,46,19,12,3,10,23.0,4,0.5,0.556,0.857,5,33,38,14,6,4,18,23.0,-4,W
52486,0.446,0.316,0.84,8,30,38,25,6,2,18,30.0,-24,0.548,0.455,0.793,7,33,40,31,12,3,13,22.0,24,L
52487,0.415,0.385,0.938,13,27,40,26,7,5,11,19.0,11,0.449,0.1,0.8,9,29,38,25,3,8,15,25.0,-11,W
52488,0.472,0.304,0.64,13,34,47,26,11,1,19,20.0,-3,0.483,0.375,0.75,9,34,43,27,10,6,17,23.0,3,L
52489,0.447,0.4,0.852,13,26,39,26,9,4,19,24.0,-2,0.517,0.214,0.581,13,29,42,29,16,6,15,24.0,2,L
52490,0.446,0.267,0.565,15,32,47,17,5,5,13,23.0,-11,0.487,0.294,0.808,8,30,38,23,8,5,11,20.0,11,L
52491,0.476,0.421,0.7,9,30,39,27,8,4,15,15.0,-1,0.542,0.6,0.563,5,31,36,35,10,4,17,15.0,1,L
52492,0.553,0.444,0.964,13,35,48,27,7,9,11,14.0,45,0.351,0.286,0.778,7,18,25,17,5,4,13,23.0,-45,W
52493,0.372,0.357,0.794,11,35,46,21,11,2,16,23.0,6,0.434,0.25,0.789,6,29,35,20,9,9,21,23.0,-6,W
52494,0.53,0.5,0.571,13,36,49,30,7,6,16,20.0,22,0.457,0.333,0.867,6,29,35,26,9,6,13,19.0,-22,W
52495,0.386,0.214,0.788,15,38,53,19,6,15,11,12.0,11,0.388,0.364,0.571,12,35,47,16,5,8,12,24.0,-11,W
52496,0.427,0.36,0.72,14,26,40,18,6,4,20,22.0,-8,0.488,0.174,0.81,9,27,36,18,8,6,12,26.0,8,L
52497,0.607,0.45,0.826,9,34,43,41,12,6,19,15.0,28,0.459,0.333,0.895,5,23,28,20,14,2,20,18.0,-28,W
52498,0.444,0.455,0.833,7,31,38,16,9,3,18,17.0,5,0.425,0.348,0.773,8,35,43,21,9,6,21,19.0,-5,W
52499,0.462,0.304,0.786,9,35,44,18,8,1,20,16.0,-8,0.5,0.429,0.786,5,26,31,18,13,6,14,18.0,8,L
52500,0.48,0.2,0.679,2,42,44,24,6,5,17,20.0,8,0.34,0.217,0.773,13,41,54,17,6,1,12,24.0,-8,W
52501,0.564,0.409,0.813,6,25,31,30,8,1,17,21.0,-8,0.545,0.469,0.679,9,25,34,28,8,1,13,16.0,8,L
52502,0.446,0.313,0.643,11,21,32,18,5,2,16,23.0,-16,0.518,0.28,0.6,11,28,39,26,10,9,13,20.0,16,L
52503,0.466,0.526,0.741,5,30,35,26,7,3,9,19.0,7,0.429,0.308,0.778,10,28,38,23,4,3,12,24.0,-7,W
52504,0.487,0.313,0.739,20,42,62,23,8,8,23,20.0,30,0.346,0.278,0.583,8,16,24,16,10,6,14,20.0,-30,W
52505,0.453,0.333,0.706,10,33,43,26,14,7,14,23.0,2,0.434,0.35,0.706,10,40,50,19,7,12,19,18.0,-2,W
52506,0.432,0.35,0.742,18,29,47,17,5,7,11,16.0,5,0.5,0.368,0.625,11,29,40,26,6,3,14,21.0,-5,W
52507,0.419,0.438,0.655,11,33,44,19,7,4,14,18.0,-8,0.432,0.286,0.857,9,32,41,18,8,3,12,23.0,8,L
52508,0.403,0.273,0.8,8,22,30,12,9,6,13,25.0,-12,0.486,0.35,0.818,10,33,43,20,7,4,20,24.0,12,L
52509,0.518,0.667,0.444,11,37,48,29,9,5,23,18.0,7,0.419,0.385,0.789,11,24,35,22,14,3,20,14.0,-7,W
52510,0.521,0.4,1.0,6,28,34,25,11,7,19,24.0,11,0.444,0.333,0.696,8,26,34,19,12,4,21,20.0,-11,W
52511,0.489,0.35,0.636,17,38,55,32,4,7,13,30.0,15,0.391,0.083,0.694,14,33,47,19,8,5,8,17.0,-15,W
52512,0.5,0.357,0.833,13,35,48,32,8,7,14,20.0,8,0.46,0.364,0.778,13,29,42,28,9,3,17,26.0,-8,W
52513,0.506,0.45,0.75,8,41,49,35,12,9,11,18.0,39,0.326,0.316,0.722,13,33,46,17,4,1,19,23.0,-39,W
52514,0.487,0.476,0.722,7,36,43,21,9,1,21,19.0,1,0.5,0.364,0.533,3,33,36,34,13,8,15,19.0,-1,W
52515,0.432,0.276,0.808,9,31,40,18,9,4,18,19.0,-6,0.464,0.4,0.684,10,31,41,20,10,4,16,20.0,6,L
52516,0.463,0.375,0.864,13,28,41,22,9,2,21,26.0,-4,0.475,0.333,0.735,14,24,38,23,12,5,15,22.0,4,L
52517,0.397,0.133,0.846,12,25,37,19,6,4,16,14.0,-26,0.53,0.458,0.6,14,28,42,31,8,5,14,19.0,26,L
52518,0.575,0.412,0.75,10,35,45,30,13,0,13,21.0,33,0.475,0.444,0.625,9,23,32,19,8,3,18,33.0,-33,W
52519,0.465,0.462,0.758,10,32,42,19,10,6,15,21.0,5,0.432,0.421,0.778,8,26,34,25,9,5,13,27.0,-5,W
52520,0.467,0.394,0.815,18,42,60,26,8,4,18,23.0,36,0.364,0.261,0.778,4,27,31,20,6,3,13,18.0,-36,W
52521,0.425,0.4,0.762,13,37,50,23,2,7,16,20.0,3,0.388,0.316,0.75,9,33,42,20,8,3,9,19.0,-3,W
52522,0.573,0.471,0.821,6,32,38,33,3,4,14,27.0,7,0.436,0.346,0.771,19,28,47,16,6,5,14,26.0,-7,W
52523,0.507,0.3,0.708,6,25,31,25,9,2,15,18.0,-5,0.462,0.4,0.857,12,28,40,23,9,5,16,18.0,5,L
52524,0.598,0.5,0.706,11,30,41,29,3,9,11,16.0,17,0.464,0.1,0.778,21,23,44,21,5,2,8,16.0,-17,W
52525,0.474,0.417,0.692,12,30,42,29,13,10,17,23.0,1,0.404,0.308,0.774,23,36,59,18,14,2,21,17.0,-1,W
52526,0.535,0.333,0.778,12,36,48,30,10,6,17,19.0,16,0.404,0.292,0.818,10,25,35,20,4,8,15,11.0,-16,W
52527,0.375,0.25,0.667,15,24,39,23,14,3,19,18.0,-16,0.514,0.238,0.842,9,39,48,22,11,5,24,15.0,16,L
52528,0.463,0.381,0.769,11,29,40,21,1,10,12,21.0,-3,0.494,0.333,0.75,11,29,40,26,8,3,8,20.0,3,L
52529,0.41,0.238,0.778,19,26,45,24,14,3,14,18.0,-8,0.506,0.579,0.875,12,37,49,34,7,5,22,16.0,8,L
52530,0.459,0.387,0.821,14,29,43,23,5,7,18,23.0,-7,0.541,0.5,0.625,13,27,40,30,12,6,12,26.0,7,L
52531,0.479,0.348,0.917,14,28,42,20,10,5,2,27.0,17,0.403,0.414,0.775,16,30,46,11,0,1,16,21.0,-17,W
52532,0.36,0.348,0.862,6,40,46,19,9,4,18,14.0,4,0.398,0.333,0.75,6,34,40,28,12,4,15,24.0,-4,W
52533,0.541,0.571,0.722,5,42,47,22,7,7,13,9.0,18,0.367,0.45,1.0,14,27,41,23,9,5,8,15.0,-18,W
52534,0.378,0.304,0.533,11,29,40,21,11,3,29,18.0,-27,0.481,0.458,0.867,7,33,40,24,11,4,21,17.0,27,L
52535,0.54,0.414,0.786,9,33,42,33,10,9,11,15.0,16,0.481,0.448,0.8,5,29,34,29,6,1,14,14.0,-16,W
52536,0.411,0.438,0.793,16,33,49,23,6,12,12,18.0,3,0.437,0.474,0.842,8,30,38,26,7,11,15,23.0,-3,W
52537,0.432,0.214,0.871,7,26,33,20,11,7,16,17.0,1,0.449,0.214,0.833,15,30,45,26,10,3,18,30.0,-1,W
52538,0.432,0.35,0.6,8,28,36,23,8,6,20,14.0,-10,0.413,0.371,0.8,14,34,48,23,11,5,21,15.0,10,L
52539,0.364,0.222,0.786,16,34,50,12,9,11,14,13.0,-2,0.41,0.412,0.889,9,38,47,18,9,8,13,19.0,2,L
52540,0.542,0.423,0.786,5,28,33,35,5,3,11,22.0,4,0.449,0.375,0.788,8,32,40,22,5,5,13,18.0,-4,W
52541,0.538,0.458,0.588,7,31,38,28,5,5,14,17.0,11,0.43,0.353,0.762,15,33,48,30,8,2,15,15.0,-11,W
52542,0.408,0.286,0.677,9,25,34,16,11,1,14,14.0,5,0.446,0.316,0.818,6,38,44,17,6,5,24,29.0,-5,W
52543,0.432,0.375,0.85,15,37,52,24,5,8,18,23.0,-6,0.487,0.393,0.724,6,30,36,26,9,6,11,17.0,6,L
52544,0.437,0.333,0.611,16,36,52,20,5,6,9,22.0,6,0.408,0.3,0.607,7,31,38,19,6,4,9,18.0,-6,W
52545,0.381,0.222,0.667,6,23,29,21,8,3,14,21.0,-21,0.507,0.481,0.818,6,43,49,23,7,10,25,16.0,21,L
52546,0.407,0.323,1.0,12,26,38,10,10,3,14,21.0,-1,0.443,0.381,0.862,7,35,42,16,8,8,16,17.0,1,L
52547,0.558,0.478,0.833,7,31,38,33,7,10,13,17.0,15,0.424,0.318,0.813,10,26,36,21,5,3,11,17.0,-15,W
52548,0.379,0.429,0.65,12,39,51,18,6,4,16,25.0,-6,0.365,0.429,0.735,7,38,45,21,11,2,15,17.0,6,L
52549,0.524,0.316,0.8,7,22,29,22,5,3,12,17.0,-30,0.616,0.619,0.81,8,30,38,27,8,6,10,17.0,30,L
