ID,WL_HOME,FG_PCT_HOME,FG3_PCT_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FG_PCT_AWAY,FG3_PCT_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY
49589,W,0.429,0.364,0.696,18,27,45,13,7,6,16,17.0,5,0.457,0.182,0.789,13,26,39,18,5,4,17,18.0,-5
49590,L,0.396,0.231,0.81,16,31,47,20,7,11,17,19.0,-17,0.471,0.526,0.846,7,39,46,30,10,8,15,22.0,17
49591,W,0.459,0.28,0.767,8,35,43,22,7,9,10,25.0,7,0.349,0.36,0.941,14,39,53,19,6,2,13,25.0,-7
49592,W,0.378,0.188,0.857,16,25,41,14,7,8,16,22.0,3,0.439,0.286,0.556,14,27,41,19,10,4,19,29.0,-3
49593,W,0.488,0.364,0.667,11,33,44,22,8,3,14,23.0,10,0.436,0.4,0.909,7,30,37,26,6,6,17,23.0,-10
49594,W,0.531,0.48,0.818,6,32,38,32,10,5,10,14.0,24,0.475,0.5,0.611,9,29,38,18,5,6,17,17.0,-24
49595,L,0.544,0.467,0.759,8,30,38,23,7,6,20,29.0,-9,0.461,0.458,0.843,11,21,32,22,13,6,11,26.0,9
49596,L,0.38,0.182,0.909,24,24,48,16,11,5,18,20.0,-9,0.48,0.526,1.0,6,32,38,26,10,6,19,21.0,9
49597,L,0.372,0.167,0.741,13,37,50,11,7,5,16,24.0,-1,0.37,0.571,0.8,7,36,43,16,9,3,14,24.0,1
49598,L,0.393,0.185,0.579,16,35,51,16,9,5,13,24.0,-4,0.449,0.429,0.679,5,37,42,14,6,5,16,17.0,4
49599,L,0.481,0.28,0.8,7,30,37,28,8,5,13,17.0,-5,0.476,0.462,0.875,10,30,40,27,5,2,13,11.0,5
49600,W,0.475,0.538,0.75,9,33,42,24,3,3,7,20.0,4,0.404,0.316,0.806,13,32,45,16,5,3,7,23.0,-4
49601,W,0.475,0.091,0.741,14,33,47,17,2,5,12,15.0,2,0.481,0.455,0.75,6,26,32,20,6,1,8,22.0,-2
49602,W,0.575,0.474,0.737,8,33,41,37,6,6,14,27.0,18,0.459,0.238,0.821,7,27,34,19,6,5,13,22.0,-18
49603,W,0.557,0.409,0.8,14,32,46,32,10,11,19,18.0,28,0.352,0.15,0.846,23,20,43,16,10,5,17,17.0,-28
49604,W,0.489,0.467,0.643,15,29,44,23,5,4,9,19.0,5,0.539,0.263,0.6,11,30,41,28,4,6,15,27.0,-5
49605,L,0.387,0.308,0.6,12,39,51,14,5,9,22,19.0,-4,0.322,0.333,0.938,15,34,49,20,10,6,15,18.0,4
49606,W,0.447,0.267,0.769,10,31,41,16,3,1,11,27.0,1,0.479,0.385,0.737,6,30,36,17,6,4,13,28.0,-1
49607,L,0.402,0.231,0.813,10,28,38,16,9,5,10,21.0,-17,0.467,0.571,0.923,10,37,47,24,6,2,17,20.0,17
49608,W,0.494,0.632,0.783,3,28,31,25,7,3,10,14.0,9,0.488,0.5,0.714,6,34,40,19,7,3,16,22.0,-9
49609,W,0.507,0.316,0.5,12,31,43,26,7,5,13,24.0,4,0.474,0.3,0.652,9,31,40,19,2,2,14,30.0,-4
49610,L,0.49,0.231,0.8,18,33,51,31,9,3,15,26.0,-7,0.538,0.538,0.842,6,27,33,21,5,5,12,14.0,7
49611,L,0.387,0.2,0.658,6,33,39,16,4,10,22,19.0,-16,0.411,0.348,0.846,12,36,48,26,9,2,13,27.0,16
49612,W,0.447,0.333,0.697,9,30,39,20,9,9,8,21.0,11,0.358,0.313,0.741,16,34,50,18,2,7,16,23.0,-11
49613,L,0.346,0.375,0.824,8,22,30,21,4,1,12,13.0,-23,0.533,0.455,0.778,10,40,50,26,5,6,17,14.0,23
49614,W,0.548,0.385,0.8,5,33,38,29,11,6,16,19.0,10,0.5,0.471,0.688,11,28,39,22,6,4,18,26.0,-10
49615,W,0.395,0.4,0.889,10,28,38,19,9,9,12,18.0,7,0.395,0.2,0.731,14,32,46,20,11,7,13,19.0,-7
49616,W,0.521,0.4,0.96,5,26,31,18,10,9,20,20.0,3,0.489,0.4,0.722,15,27,42,19,13,3,19,22.0,-3
49617,W,0.475,0.316,0.758,9,35,44,23,4,2,10,16.0,6,0.461,0.6,0.769,13,32,45,26,4,3,13,25.0,-6
49618,W,0.438,0.444,0.857,7,37,44,21,7,6,13,21.0,11,0.422,0.429,0.727,10,37,47,15,5,6,12,17.0,-11
49619,W,0.385,0.3,0.815,10,32,42,21,7,7,8,24.0,4,0.425,0.375,0.731,11,35,46,11,1,3,15,19.0,-4
49620,W,0.439,0.435,0.769,15,30,45,25,8,7,16,21.0,2,0.462,0.462,0.71,14,34,48,29,8,6,15,21.0,-2
49621,L,0.426,0.292,0.733,15,34,49,28,5,4,14,22.0,-8,0.481,0.316,0.63,18,39,57,25,8,7,16,27.0,8
49622,W,0.449,0.417,0.609,7,26,33,25,11,5,10,17.0,6,0.463,0.286,0.773,8,34,42,15,2,6,18,20.0,-6
49623,W,0.514,0.316,0.667,9,33,42,24,5,2,13,19.0,9,0.415,0.222,0.793,13,25,38,19,6,2,10,27.0,-9
49624,W,0.421,0.286,0.684,4,36,40,20,2,4,12,16.0,2,0.378,0.357,0.636,10,35,45,18,7,3,8,18.0,-2
49625,W,0.484,0.5,0.765,7,36,43,26,3,6,15,16.0,10,0.467,0.263,0.667,11,27,38,14,10,2,11,35.0,-10
49626,W,0.488,0.429,1.0,8,30,38,27,11,3,12,23.0,18,0.42,0.211,0.781,7,29,36,13,7,2,18,23.0,-18
49627,L,0.472,0.5,0.75,12,41,53,21,4,10,18,32.0,-4,0.398,0.313,0.806,14,31,45,18,8,3,13,21.0,4
49628,W,0.481,0.429,0.778,10,31,41,24,9,5,13,16.0,16,0.432,0.333,0.842,10,29,39,17,5,5,13,20.0,-16
49629,W,0.523,0.2,0.765,10,33,43,18,9,4,8,20.0,21,0.4,0.3,0.85,11,30,41,11,3,5,14,16.0,-21
49630,L,0.482,0.4,0.739,8,28,36,27,6,3,12,21.0,-8,0.444,0.333,0.882,13,36,49,23,7,2,12,17.0,8
49631,L,0.448,0.167,0.714,18,29,47,24,9,8,16,14.0,-4,0.48,0.48,0.75,8,30,38,22,7,11,15,21.0,4
49632,W,0.507,0.154,0.778,10,35,45,19,5,4,17,25.0,18,0.408,0.364,0.625,9,26,35,21,7,4,13,26.0,-18
49633,W,0.477,0.389,0.926,16,33,49,23,6,6,14,24.0,20,0.386,0.235,0.923,14,24,38,18,5,6,12,23.0,-20
49634,L,0.449,0.368,0.926,8,28,36,13,6,1,18,17.0,-9,0.527,0.313,0.645,10,29,39,28,9,3,14,22.0,9
49635,W,0.476,0.48,0.788,9,28,37,26,9,4,8,19.0,8,0.506,0.458,0.684,7,32,39,20,3,7,16,28.0,-8
49636,W,0.539,0.308,0.8,8,27,35,33,10,8,12,21.0,9,0.451,0.467,0.69,17,27,44,26,6,2,18,22.0,-9
49637,W,0.556,0.452,0.607,4,29,33,26,7,3,13,20.0,11,0.471,0.381,0.6,11,28,39,25,7,3,14,25.0,-11
49638,W,0.449,0.375,0.793,12,27,39,19,7,3,11,16.0,9,0.473,0.4,0.571,9,31,40,23,7,1,14,22.0,-9
49639,W,0.562,0.5,0.824,7,29,36,28,5,4,16,22.0,14,0.386,0.143,0.731,21,25,46,18,7,6,9,13.0,-14
49640,L,0.395,0.333,0.857,6,21,27,22,9,7,10,24.0,-19,0.515,0.571,0.7,11,37,48,21,5,2,17,17.0,19
49641,W,0.494,0.412,0.895,6,36,42,24,4,3,10,24.0,6,0.418,0.267,0.839,9,29,38,14,5,2,6,19.0,-6
49642,L,0.44,0.348,0.75,11,38,49,22,6,5,16,28.0,-4,0.389,0.211,0.878,16,41,57,14,7,6,12,26.0,4
49643,W,0.468,0.333,0.8,6,35,41,23,4,7,20,27.0,1,0.398,0.2,0.771,11,31,42,14,8,5,12,20.0,-1
49644,W,0.525,0.533,0.828,6,27,33,24,8,11,12,16.0,5,0.488,0.45,0.87,13,31,44,28,9,5,17,26.0,-5
49645,W,0.459,0.353,0.75,9,37,46,26,8,6,11,20.0,10,0.418,0.321,0.609,8,34,42,25,6,4,14,17.0,-10
49646,W,0.512,0.385,0.611,10,35,45,29,4,5,5,15.0,16,0.407,0.333,0.85,11,28,39,18,3,5,6,18.0,-16
49647,L,0.473,0.267,0.842,8,36,44,15,3,4,12,15.0,-9,0.438,0.385,0.786,11,33,44,22,6,2,6,16.0,9
49648,W,0.422,0.348,0.636,11,35,46,21,8,9,14,14.0,6,0.424,0.429,0.727,7,35,42,21,7,6,15,18.0,-6
49649,W,0.458,0.385,0.824,9,23,32,25,7,2,14,33.0,3,0.478,0.125,0.854,9,28,37,17,2,3,16,24.0,-3
49650,W,0.46,0.412,0.864,13,33,46,25,8,3,11,23.0,11,0.413,0.333,0.8,10,33,43,17,8,5,15,24.0,-11
49651,L,0.407,0.357,0.824,12,31,43,21,6,12,18,23.0,-11,0.429,0.273,0.818,10,34,44,23,8,5,12,19.0,11
49652,L,0.395,0.278,0.806,23,32,55,19,4,6,22,15.0,-10,0.506,0.667,0.706,6,26,32,26,16,3,11,23.0,10
49653,L,0.45,0.438,0.741,16,31,47,18,10,7,13,25.0,-1,0.462,0.381,0.741,10,28,38,19,5,4,13,21.0,1
49654,L,0.386,0.304,0.81,14,31,45,21,8,5,14,17.0,-3,0.432,0.174,0.789,15,33,48,26,7,6,14,22.0,3
49655,W,0.525,0.5,0.829,3,30,33,22,5,5,16,25.0,2,0.423,0.538,0.767,12,24,36,19,8,6,13,23.0,-2
49656,L,0.458,0.421,0.767,14,25,39,24,4,3,18,22.0,-12,0.586,0.381,0.76,4,24,28,34,8,8,11,25.0,12
49657,W,0.452,0.588,0.65,16,28,44,26,5,5,14,16.0,1,0.494,0.417,0.652,11,25,36,19,9,5,10,22.0,-1
49658,L,0.457,0.385,0.964,10,31,41,25,8,4,13,26.0,-9,0.466,0.395,0.824,13,35,48,31,7,3,18,25.0,9
49659,W,0.518,0.533,0.692,15,34,49,28,5,7,10,26.0,5,0.51,0.406,0.667,13,29,42,34,3,5,6,31.0,-5
49660,L,0.5,0.455,0.75,5,29,34,17,5,6,12,21.0,-14,0.488,0.36,0.8,11,31,42,25,7,5,10,20.0,14
49661,L,0.4,0.083,0.81,8,33,41,15,6,3,15,17.0,-18,0.468,0.444,0.7,7,37,44,24,6,5,11,14.0,18
49662,W,0.459,0.333,0.786,9,36,45,15,6,6,17,21.0,11,0.417,0.176,0.724,11,28,39,14,6,5,13,31.0,-11
49663,W,0.548,0.294,0.857,16,32,48,28,8,10,20,30.0,21,0.347,0.435,0.765,9,17,26,16,11,2,12,15.0,-21
49664,W,0.494,0.375,0.895,9,38,47,23,4,5,15,18.0,10,0.358,0.391,0.857,11,28,39,22,8,5,13,17.0,-10
49665,W,0.378,0.35,0.897,16,40,56,17,10,9,18,17.0,6,0.439,0.429,0.647,5,31,36,21,11,4,13,26.0,-6
49666,W,0.47,0.429,0.769,6,34,40,22,9,2,14,18.0,9,0.37,0.278,0.824,15,30,45,19,7,3,16,17.0,-9
49667,L,0.471,0.278,0.611,10,34,44,20,5,4,16,18.0,-20,0.462,0.333,0.871,13,37,50,31,13,3,11,18.0,20
49668,W,0.513,0.211,0.862,8,34,42,21,6,6,12,17.0,11,0.463,0.5,0.773,9,28,37,17,4,5,11,24.0,-11
49669,W,0.466,0.417,0.667,10,31,41,20,7,3,13,12.0,11,0.427,0.25,0.917,8,28,36,22,9,5,15,20.0,-11
49670,L,0.39,0.333,0.75,10,35,45,19,10,6,14,22.0,-19,0.506,0.385,0.565,8,41,49,29,7,8,13,19.0,19
49671,L,0.443,0.25,0.652,14,33,47,17,4,3,14,29.0,-9,0.456,0.316,0.853,6,35,41,22,8,6,13,26.0,9
49672,W,0.488,0.667,0.75,5,24,29,16,4,11,7,20.0,2,0.436,0.318,0.84,13,29,42,16,5,7,15,23.0,-2
49673,L,0.423,0.364,0.667,7,14,21,21,8,10,16,22.0,-29,0.487,0.476,0.958,14,30,44,15,5,6,21,19.0,29
49674,L,0.462,0.5,0.813,10,35,45,17,6,6,19,30.0,-3,0.426,0.417,0.78,12,38,50,19,10,5,13,31.0,3
49675,W,0.571,0.429,0.808,3,27,30,23,4,3,17,20.0,4,0.459,0.412,0.87,7,21,28,19,7,5,12,26.0,-4
49676,W,0.493,0.318,0.5,12,38,50,24,5,9,20,20.0,5,0.356,0.3,0.706,18,25,43,21,9,2,8,18.0,-5
49677,W,0.506,0.455,0.905,8,29,37,27,5,5,13,20.0,10,0.451,0.313,0.87,12,28,40,20,8,5,12,19.0,-10
49678,W,0.513,0.5,0.619,10,35,45,23,10,4,10,18.0,25,0.368,0.263,0.579,13,26,39,11,5,3,16,16.0,-25
49679,W,0.459,0.32,0.8,19,27,46,29,11,6,7,21.0,22,0.455,0.375,0.76,7,25,32,19,1,9,18,14.0,-22
49680,W,0.414,0.417,0.783,11,39,50,21,12,1,15,20.0,14,0.39,0.286,0.783,11,35,46,14,9,5,17,18.0,-14
49681,W,0.532,0.583,0.808,8,20,28,33,6,4,11,20.0,3,0.524,0.3,0.75,12,28,40,24,5,5,13,26.0,-3
49682,W,0.453,0.286,0.756,7,38,45,19,5,6,16,23.0,11,0.4,0.318,0.719,8,29,37,22,8,11,14,28.0,-11
49683,W,0.468,0.333,0.647,10,32,42,25,7,8,12,15.0,16,0.408,0.273,0.632,7,31,38,15,5,2,16,18.0,-16
49684,W,0.58,0.545,0.704,14,38,52,28,6,7,13,29.0,19,0.458,0.333,0.707,9,21,30,22,8,5,11,22.0,-19
49685,L,0.5,0.5,0.588,7,24,31,27,11,3,15,21.0,-6,0.548,0.333,0.955,4,33,37,25,4,3,16,16.0,6
49686,L,0.355,0.368,0.784,9,26,35,21,6,0,14,19.0,-28,0.566,0.417,0.667,9,34,43,30,7,5,10,28.0,28
49687,W,0.453,0.261,0.892,8,29,37,23,11,8,13,21.0,6,0.415,0.25,0.8,24,35,59,18,7,4,17,24.0,-6
49688,W,0.566,0.214,0.727,7,32,39,27,10,8,11,20.0,33,0.403,0.313,0.591,12,28,40,15,3,2,21,21.0,-33
49689,W,0.449,0.5,0.727,7,27,34,25,14,3,16,22.0,8,0.468,0.423,0.75,9,35,44,24,5,7,25,30.0,-8
49690,W,0.531,0.111,0.773,8,36,44,29,7,4,9,23.0,12,0.419,0.385,0.735,9,25,34,18,4,2,13,17.0,-12
49691,L,0.486,0.5,0.737,3,19,22,24,7,2,13,18.0,-13,0.597,0.318,0.733,7,28,35,24,5,4,12,17.0,13
49692,L,0.392,0.214,0.667,12,31,43,20,8,6,15,16.0,-12,0.526,0.316,0.636,3,34,37,25,11,4,13,20.0,12
49693,W,0.418,0.333,0.821,8,36,44,25,9,3,9,15.0,5,0.434,0.25,0.684,9,39,48,26,6,2,12,22.0,-5
49694,W,0.403,0.417,0.763,10,32,42,17,11,11,19,23.0,5,0.433,0.3,0.69,13,33,46,25,13,3,17,37.0,-5
49695,L,0.429,0.214,0.767,11,36,47,18,11,2,19,16.0,-8,0.47,0.433,0.75,6,33,39,27,8,4,14,19.0,8
49696,W,0.417,0.167,0.808,12,31,43,15,7,9,17,18.0,4,0.333,0.286,0.917,23,28,51,19,9,2,15,19.0,-4
49697,L,0.519,0.25,0.848,9,19,28,18,7,5,13,18.0,-16,0.595,0.696,0.885,6,26,32,26,9,3,14,25.0,16
49698,W,0.549,0.2,0.75,9,33,42,29,7,1,15,18.0,12,0.437,0.389,0.842,9,25,34,22,11,7,11,24.0,-12
49699,W,0.36,0.467,0.688,17,45,62,21,3,11,22,24.0,7,0.319,0.2,0.84,11,37,48,17,10,4,15,27.0,-7
49700,W,0.519,0.524,0.842,10,28,38,23,5,6,11,26.0,18,0.429,0.333,0.769,10,27,37,16,6,2,13,18.0,-18
49701,W,0.5,0.421,0.708,15,34,49,24,10,8,19,31.0,3,0.449,0.391,0.75,8,29,37,24,11,9,15,20.0,-3
49702,W,0.472,0.375,0.783,6,37,43,15,7,9,10,16.0,12,0.4,0.294,0.667,9,29,38,16,5,0,13,17.0,-12
49703,W,0.468,0.125,0.535,12,42,54,13,9,4,11,15.0,11,0.415,0.273,0.688,8,30,38,11,5,3,11,28.0,-11
49704,L,0.482,0.579,0.75,6,31,37,24,5,4,11,27.0,-2,0.5,0.294,0.828,6,30,36,23,4,6,11,20.0,2
49705,W,0.593,0.692,0.833,6,40,46,30,4,8,18,24.0,34,0.386,0.238,0.88,9,20,29,21,9,3,9,16.0,-34
49706,W,0.586,0.5,0.696,7,31,38,29,10,4,17,17.0,25,0.44,0.375,0.789,7,23,30,22,8,2,15,23.0,-25
49707,W,0.58,0.381,0.657,14,29,43,30,8,2,15,14.0,17,0.506,0.333,0.8,12,25,37,23,7,4,16,29.0,-17
49708,L,0.375,0.333,0.667,5,31,36,16,8,5,19,24.0,-25,0.506,0.2,0.655,8,41,49,24,8,4,14,19.0,25
49709,W,0.469,0.45,0.81,14,30,44,23,6,7,17,19.0,10,0.417,0.3,0.727,12,26,38,25,8,3,15,24.0,-10
49710,W,0.397,0.538,0.861,17,30,47,16,10,1,16,27.0,9,0.408,0.28,0.605,13,27,40,16,11,5,13,26.0,-9
49711,W,0.453,0.25,0.758,14,28,42,23,9,5,14,19.0,1,0.523,0.4,0.647,8,29,37,23,7,9,17,29.0,-1
49712,L,0.46,0.421,0.5,17,30,47,22,8,2,17,19.0,-17,0.489,0.444,0.857,13,29,42,22,10,2,12,13.0,17
49713,W,0.435,0.25,0.925,18,29,47,25,10,7,16,21.0,5,0.452,0.35,0.857,18,26,44,20,6,5,17,27.0,-5
49714,W,0.483,0.455,0.588,16,36,52,25,6,3,17,24.0,9,0.354,0.211,0.903,12,27,39,13,9,4,15,19.0,-9
49715,W,0.529,0.433,0.783,9,23,32,25,9,6,11,22.0,7,0.526,0.476,0.815,7,27,34,16,3,2,17,24.0,-7
49716,W,0.444,0.389,0.826,12,31,43,23,5,6,14,24.0,7,0.365,0.188,0.813,13,32,45,15,7,7,13,25.0,-7
49717,L,0.378,0.182,0.667,10,35,45,9,5,7,17,19.0,-6,0.388,0.357,0.75,10,32,42,17,6,7,14,21.0,6
49718,W,0.42,0.364,0.9,10,28,38,18,9,10,12,20.0,9,0.418,0.091,0.783,13,30,43,15,6,4,14,19.0,-9
49719,L,0.346,0.267,0.8,9,26,35,17,4,5,11,20.0,-10,0.486,0.625,0.722,11,37,48,20,2,3,18,26.0,10
49720,W,0.553,0.5,0.85,9,38,47,33,10,8,18,15.0,24,0.42,0.333,0.667,18,27,45,16,8,2,18,23.0,-24
49721,W,0.519,0.348,0.833,9,35,44,22,9,5,7,14.0,20,0.5,0.412,0.706,5,24,29,22,5,3,12,22.0,-20
49722,W,0.449,0.28,0.8,22,23,45,26,12,7,13,20.0,7,0.5,0.407,0.808,9,25,34,27,9,10,17,31.0,-7
49723,W,0.458,0.5,0.774,9,26,35,20,10,5,16,16.0,14,0.417,0.353,0.81,9,27,36,14,7,4,18,21.0,-14
49724,W,0.446,0.333,0.97,5,27,32,24,6,6,12,21.0,7,0.507,0.5,0.81,2,30,32,27,5,3,19,28.0,-7
49725,W,0.448,0.35,0.741,16,29,45,22,12,10,16,10.0,5,0.467,0.5,0.462,13,31,44,24,10,4,19,20.0,-5
49726,W,0.603,0.375,0.571,10,29,39,34,8,2,11,25.0,15,0.465,0.438,0.757,10,24,34,25,7,1,13,24.0,-15
49727,W,0.5,0.45,0.65,8,29,37,22,8,5,18,23.0,2,0.425,0.423,0.781,6,25,31,17,11,5,16,20.0,-2
49728,W,0.512,0.462,0.722,10,31,41,31,10,5,11,15.0,17,0.451,0.522,0.727,13,32,45,24,6,2,22,15.0,-17
49729,W,0.483,0.381,0.864,12,36,48,19,4,5,15,26.0,3,0.477,0.313,0.742,8,34,42,24,6,1,11,21.0,-3
49730,L,0.42,0.233,0.63,19,28,47,16,9,6,16,17.0,-6,0.494,0.286,0.818,14,33,47,23,7,4,17,22.0,6
49731,W,0.559,0.267,0.694,4,38,42,26,8,10,19,17.0,16,0.423,0.316,0.68,5,29,34,18,13,1,18,28.0,-16
49732,L,0.4,0.391,0.684,13,39,52,25,13,4,20,16.0,-1,0.425,0.368,0.632,6,33,39,23,10,2,17,17.0,1
49733,L,0.383,0.333,0.611,11,32,43,22,8,5,16,17.0,-5,0.449,0.375,0.6,10,34,44,24,11,4,16,18.0,5
49734,L,0.507,0.071,0.778,10,18,28,20,9,3,15,20.0,-13,0.513,0.45,0.8,15,27,42,22,8,1,15,21.0,13
49735,W,0.36,0.231,0.8,19,31,50,19,4,10,11,23.0,2,0.432,0.375,0.71,5,32,37,16,5,7,12,27.0,-2
49736,W,0.542,0.471,0.75,16,32,48,27,15,4,19,24.0,25,0.413,0.455,0.706,13,23,36,11,10,3,24,19.0,-25
49737,L,0.419,0.444,0.654,15,25,40,21,9,5,12,20.0,-8,0.519,0.353,0.926,3,39,42,27,7,12,15,25.0,8
49738,W,0.5,0.429,0.619,4,36,40,29,7,5,10,17.0,19,0.375,0.2,0.556,14,30,44,15,8,6,13,21.0,-19
49739,L,0.457,0.474,0.783,15,24,39,22,5,3,12,17.0,-1,0.559,0.583,0.905,5,28,33,22,8,6,15,21.0,1
49740,W,0.444,0.333,0.714,13,34,47,19,10,1,12,17.0,14,0.423,0.273,0.708,6,34,40,14,3,4,16,26.0,-14
49741,W,0.547,0.25,0.842,5,33,38,31,11,4,15,17.0,13,0.416,0.267,0.808,10,26,36,20,7,2,16,15.0,-13
49742,L,0.373,0.333,0.667,16,25,41,24,9,2,15,17.0,-22,0.526,0.643,0.714,15,35,50,33,8,7,19,16.0,22
49743,W,0.532,0.476,0.64,9,30,39,20,9,5,14,17.0,16,0.45,0.5,0.65,11,29,40,19,9,4,16,22.0,-16
49744,W,0.413,0.471,0.824,11,30,41,19,9,2,21,19.0,4,0.436,0.231,0.722,10,30,40,20,13,10,19,17.0,-4
49745,L,0.446,0.214,1.0,13,26,39,13,5,2,14,21.0,-7,0.493,0.294,0.813,7,29,36,21,8,3,13,17.0,7
49746,W,0.539,0.625,0.781,4,30,34,30,11,7,11,25.0,12,0.475,0.36,0.714,12,29,41,18,2,5,15,22.0,-12
49747,W,0.481,0.5,0.68,11,37,48,17,7,10,17,23.0,6,0.407,0.333,0.864,8,29,37,17,9,4,14,21.0,-6
49748,W,0.442,0.419,0.611,8,32,40,25,9,9,15,19.0,8,0.414,0.176,0.68,16,36,52,17,8,10,16,21.0,-8
49749,W,0.519,0.438,0.818,13,29,42,21,7,11,15,24.0,10,0.386,0.333,0.861,14,24,38,20,6,5,14,20.0,-10
49750,L,0.473,0.357,0.739,11,26,37,20,16,5,19,23.0,-5,0.5,0.308,0.885,7,27,34,18,7,7,20,18.0,5
49751,L,0.417,0.333,0.704,11,28,39,22,13,1,16,24.0,-6,0.453,0.389,0.867,8,33,41,19,9,6,20,21.0,6
49752,L,0.511,0.4,0.737,13,21,34,20,9,2,13,21.0,-7,0.566,0.462,0.893,8,30,38,27,5,3,22,16.0,7
49753,W,0.477,0.588,0.778,17,36,53,28,11,11,15,15.0,31,0.398,0.368,0.692,11,25,36,12,5,11,21,20.0,-31
49754,L,0.458,0.5,0.833,14,29,43,25,6,7,27,18.0,-1,0.418,0.364,0.778,9,22,31,20,16,3,17,19.0,1
49755,W,0.488,0.462,0.87,10,38,48,20,4,5,15,21.0,15,0.427,0.353,0.864,8,25,33,18,8,2,9,16.0,-15
49756,L,0.528,0.375,0.696,15,24,39,30,9,2,13,25.0,-4,0.629,0.643,0.793,4,28,32,22,9,9,18,18.0,4
49757,W,0.5,0.538,0.821,8,32,40,24,7,5,19,19.0,6,0.444,0.313,0.87,11,26,37,19,9,3,12,27.0,-6
49758,W,0.452,0.333,0.794,9,39,48,25,8,7,15,21.0,14,0.37,0.286,0.938,5,31,36,19,9,4,14,24.0,-14
49759,L,0.367,0.333,0.524,13,23,36,17,6,4,11,21.0,-21,0.519,0.5,0.625,11,45,56,22,7,8,15,18.0,21
49760,L,0.338,0.091,0.565,11,27,38,17,11,5,22,24.0,-31,0.437,0.381,0.821,11,37,48,21,15,10,19,21.0,31
49761,W,0.429,0.412,0.682,6,43,49,24,5,4,15,20.0,18,0.304,0.417,0.739,11,36,47,4,7,2,14,19.0,-18
49762,W,0.432,0.529,0.846,15,32,47,20,9,5,14,12.0,17,0.379,0.333,0.636,20,27,47,19,4,6,14,18.0,-17
49763,W,0.523,0.433,0.923,8,25,33,30,6,7,6,23.0,4,0.506,0.333,0.85,14,29,43,20,3,4,11,19.0,-4
49764,L,0.404,0.2,0.842,15,30,45,17,5,7,15,27.0,-7,0.415,0.438,0.828,9,33,42,20,10,7,13,20.0,7
49765,L,0.381,0.174,0.68,11,31,42,22,4,3,8,22.0,-9,0.48,0.261,0.615,11,43,54,17,3,2,12,22.0,9
49766,W,0.532,0.368,0.708,9,35,44,25,12,5,12,26.0,29,0.338,0.333,0.625,16,29,45,11,7,1,17,21.0,-29
49767,W,0.468,0.444,0.5,9,39,48,28,9,5,13,13.0,19,0.357,0.158,0.667,13,28,41,12,5,5,16,19.0,-19
49768,W,0.443,0.286,0.789,8,28,36,17,6,9,6,25.0,12,0.418,0.077,0.794,10,30,40,14,5,1,12,29.0,-12
49769,W,0.494,0.353,0.828,10,30,40,26,12,8,16,24.0,13,0.395,0.44,0.645,18,28,46,18,8,1,19,23.0,-13
49770,L,0.487,0.25,0.741,9,32,41,28,4,7,13,18.0,-4,0.476,0.692,0.7,11,29,40,23,7,3,11,23.0,4
49771,W,0.383,0.429,0.692,17,33,50,15,11,5,14,17.0,13,0.367,0.222,0.611,15,29,44,18,8,10,18,27.0,-13
49772,W,0.506,0.5,0.613,12,31,43,21,9,3,19,20.0,9,0.459,0.278,0.667,16,31,47,26,7,1,20,25.0,-9
49773,L,0.341,0.308,0.708,19,32,51,13,6,5,14,18.0,-5,0.405,0.375,0.842,5,31,36,20,3,4,14,20.0,5
49774,W,0.5,0.435,0.762,14,28,42,31,11,4,11,20.0,13,0.525,0.364,0.773,10,31,41,21,5,6,18,18.0,-13
49775,W,0.474,0.455,0.905,10,33,43,26,9,6,12,15.0,23,0.441,0.429,0.7,3,28,31,17,6,1,16,18.0,-23
49776,W,0.538,0.423,0.737,7,33,40,24,5,2,15,15.0,17,0.436,0.37,0.8,7,27,34,20,7,6,13,23.0,-17
49777,L,0.407,0.158,0.75,19,27,46,19,9,4,10,28.0,-14,0.453,0.286,0.725,12,33,45,23,7,3,12,19.0,14
49778,W,0.52,0.167,0.621,11,32,43,24,11,13,15,21.0,6,0.404,0.308,0.524,20,23,43,21,8,6,19,23.0,-6
49779,W,0.44,0.353,0.826,16,25,41,22,7,9,5,17.0,14,0.398,0.263,0.741,14,34,48,16,3,4,15,18.0,-14
49780,W,0.522,0.375,0.68,3,36,39,24,5,10,17,20.0,2,0.443,0.545,0.875,7,33,40,17,8,10,16,18.0,-2
49781,L,0.531,0.391,0.808,9,26,35,19,5,5,17,18.0,-2,0.523,0.5,1.0,11,28,39,26,11,2,13,19.0,2
49782,W,0.506,0.556,0.758,14,32,46,32,7,2,16,19.0,6,0.538,0.364,0.737,8,31,39,30,9,5,16,22.0,-6
49783,W,0.457,0.435,0.659,9,36,45,17,4,8,14,20.0,6,0.402,0.273,0.8,10,28,38,19,6,0,9,28.0,-6
49784,L,0.469,0.286,0.75,4,25,29,23,3,6,7,16.0,-15,0.512,0.471,0.708,12,39,51,25,2,5,10,22.0,15
